# word	AvgPosScore	AvgNegScore
qualitatively	0.25	0.0
even	0.138888888889	0.0972222222222
grotesquery	0.625	0.25
hatefully	0.25	0.0
malleable	0.5	0.0
sunder	0.0	0.125
maverick	0.1875	0.0625
peacefulness	0.125	0.5
effrontery	0.25	0.5
refinement	0.458333333333	0.0416666666667
active	0.333333333333	0.104166666667
demandingly	0.25	0.0
taper	0.25	0.0
visualised	0.125	0.125
superstitious	0.625	0.0
permit	0.0	0.25
whatnot	0.125	0.0
humourless	0.125	0.5
elude	0.125	0.125
ajar	0.0	0.125
moral	0.4375	0.1875
intensiveness	0.0	0.125
particularity	0.25	0.125
mooch	0.5	0.0
overhear	0.0	0.125
overheat	0.0	0.375
barky	0.0	0.125
efficaciousness	0.125	0.0
calk	0.0	0.125
overhead	0.0	0.375
calm	0.275	0.175
interruption	0.125	0.0
calf	0.125	0.0
composite	0.125	0.0
loquaciousness	0.375	0.25
lazarus	0.0	0.625
eternally	0.125	0.125
hellhound	0.0	0.625
blindfold	0.125	0.25
retouch	0.125	0.125
husbandly	0.125	0.0
defer	0.125	0.125
vodka	0.0	0.125
unpretending	0.0	0.125
involve	0.1875	0.125
degenerate	0.166666666667	0.291666666667
ungraciousness	0.556	0.444
cursory	0.125	0.75
brunanburh	0.0	0.25
embonpoint	0.125	0.0
anguish	0.0	0.53125
salivate	0.5	0.5
sate	0.125	0.375
answer	0.15625	0.25
legless	0.0	0.625
unmined	0.0	0.25
curiosity	0.25	0.0
misfit	0.0	0.625
lesbian	0.25	0.125
inactivity	0.0416666666667	0.166666666667
purchase	0.125	0.0
execrable	0.0833333333333	0.625
guerilla	0.0	0.5
toilsome	0.125	0.5
fecundate	0.125	0.0
capitalise	0.25	0.0
longingly	0.25	0.0
humblebee	0.0	0.125
mania	0.0	0.375
frequent	0.125	0.0
assertively	0.25	0.0
hosanna	0.375	0.0
uninsured	0.375	0.25
scintillation	0.5	0.125
destructive	0.0	0.625
deco	0.125	0.25
fetus	0.25	0.0
maraschino	0.25	0.125
deck	0.5	0.0
unmalicious	0.222	0.778
responsive	0.375	0.0625
lovingness	0.5625	0.3125
scoring	0.125	0.0
pleasurably	0.125	0.0
tepidly	0.25	0.0
ascetically	0.375	0.0
buttonhook	0.125	0.0
subsister	0.0	0.125
better	0.6375	0.0
differently	0.25	0.0
accusatory	0.0	0.5
respectfulness	0.125	0.0
overcome	0.1875	0.5
imperturbable	0.25	0.5
downy	0.0	0.375
fixation	0.0	0.75
weakness	0.125	0.45
intimidation	0.166666666667	0.333333333333
diastasis	0.0	0.25
singularity	0.5625	0.125
cogitation	0.25	0.0
unregistered	0.0	0.416666666667
fringed	0.0625	0.0625
mistrust	0.333333333333	0.208333333333
droll	0.75	0.0
dour	0.25	0.583333333333
overbearingly	0.25	0.0
overheating	0.0	0.5
shirtwaister	0.125	0.0
principled	0.75	0.0
optimistically	0.5	0.0
extract	0.0	0.25
certifiable	0.375	0.125
scoreless	0.0	0.5
hushed	0.125	0.0
sparkly	0.75	0.25
content	0.375	0.0
sparkle	0.40625	0.0625
undeserved	0.25	0.625
comedown	0.0	0.25
linear	0.25	0.0
facilitation	0.125	0.375
unwaxed	0.0	0.25
undersize	0.125	0.375
everyman	0.0	0.125
biochemically	0.25	0.0
warmhearted	0.5	0.375
shaggy	0.0625	0.25
lacerated	0.0625	0.375
erotism	0.375	0.0
brooding	0.125	0.0625
crookedness	0.375	0.5
signature	0.375	0.125
tied	0.25	0.0
patness	0.125	0.0
inbred	0.0	0.125
rapturously	0.25	0.0
chronologically	0.375	0.0
grade	0.178571428571	0.0892857142857
peculiarity	0.25	0.0
primitivism	0.0	0.375
enumerate	0.0	0.125
masterfully	0.25	0.0
nastiness	0.0416666666667	0.75
debase	0.0	0.5
concussion	0.0	0.3125
twisted	0.125	0.0
enthral	0.125	0.0
toothsome	0.5	0.125
monarchal	0.5	0.0
brainwash	0.0625	0.1875
perquisite	0.125	0.0
childlessness	0.0	0.25
piquance	0.375	0.25
unfertilized	0.0	0.75
somewhat	0.125	0.25
piquancy	0.375	0.25
peculiar	0.375	0.1875
spoiler	0.25	0.375
congratulatory	0.5	0.25
anxiety	0.0625	0.4375
antitoxin	0.25	0.0
brutalization	0.375	0.25
silly	0.0	0.375
deserving	0.25	0.0
spoiled	0.0	0.6875
churr	0.125	0.0
emphasizing	0.125	0.0
churl	0.0	0.25
churn	0.0	0.375
acronymic	0.375	0.125
homological	1.0	0.0
entrap	0.0	0.125
impotently	0.125	0.0
desist	0.0	0.375
easygoingness	0.125	0.5
inspirational	0.625	0.0
changefulness	0.625	0.25
unknowingly	0.0	0.375
spode	0.125	0.0
displeasingly	0.0	0.25
definitely	0.25	0.0
sunbeam	0.0	0.25
urgency	0.375	0.375
retire	0.0625	0.1875
heterodoxy	0.5	0.125
deftly	0.1875	0.0
motherlike	0.25	0.25
uneasiness	0.075	0.5
discourteous	0.4375	0.1875
marvelously	0.5	0.125
acquit	0.1875	0.0
hoary	0.3125	0.125
negligible	0.0625	0.3125
cripple	0.125	0.25
topmast	0.0	0.125
wearing	0.0	0.625
colorful	0.125	0.0
perceive	0.375	0.0
surmountable	0.5625	0.0
seemly	0.625	0.0
frostily	0.0	0.375
bat	0.125	0.0
bar	0.0	0.375
lapful	0.0	0.125
bay	0.125	0.25
illegitimate	0.0	0.416666666667
bag	0.208333333333	0.208333333333
puffery	0.25	0.0
softly	0.25	0.1875
ban	0.0	0.25
bam	0.0	0.25
woodenness	0.25	0.375
unworthy	0.25	0.375
emergent	0.125	0.25
spattered	0.0	0.375
armageddon	0.0	0.75
mournfully	0.125	0.125
misrule	0.0	0.25
inappropriate	0.1875	0.75
uppity	0.25	0.25
disprove	0.0	0.5
tolerance	0.5	0.0
lethargic	0.0	0.125
stiffening	0.0	0.125
ignorance	0.5	0.0
forthcoming	0.125	0.0625
ellipticity	0.25	0.0
abstemious	0.625	0.125
eyeball	0.125	0.0
pertinacious	0.0	0.75
cartilage	0.0	0.125
monopolize	0.125	0.0
shiftiness	0.25	0.5
exemplary	0.25	0.0833333333333
hardworking	0.25	0.375
burbly	0.25	0.5
inquisitive	0.25	0.125
lowly	0.0	0.625
apprehended	0.375	0.0
immobile	0.0	0.75
mythological	0.0	0.25
prosperous	0.625	0.03125
derivable	0.625	0.0
inattention	0.0	0.375
deadliness	0.25	0.5
disgruntle	0.0	0.625
165	0.0	0.125
chauvinist	0.375	0.125
sly	0.625	0.125
suppose	0.208333333333	0.0
chauvinism	0.125	0.0625
splendour	0.5625	0.0625
amour	0.375	0.125
unfamiliarity	0.0	0.375
tarquinius	0.0	0.125
derogative	0.0	0.75
rotatory	0.0	0.25
consternate	0.0	0.5
ichorous	0.125	0.375
declarative	0.125	0.0
misconstrue	0.0	0.625
overt	0.375	0.5
rotgut	0.0	0.625
smoker	0.125	0.0
berate	0.0	0.75
paradigm	0.125	0.375
left	0.125	0.5
just	0.390625	0.0
trilled	0.125	0.0
unfair	0.375	0.375
hillbilly	0.0	0.125
unemotionally	0.25	0.0
shocked	0.25	0.0
infinitely	0.125	0.0
agile	0.375	0.0
potential	0.0	0.25
affinity	0.2	0.15
jeweled	0.0	0.375
chives	0.125	0.0
vanessa	0.125	0.0
reportable	0.25	0.0625
interior	0.375	0.0
noncausal	0.0	0.25
background	0.375	0.0625
gibbous	0.0	0.4375
vanity	0.0416666666667	0.541666666667
foolery	0.375	0.375
standardization	0.291666666667	0.0
manual	0.0625	0.3125
perfectibility	0.375	0.0
notorious	0.0	0.875
fortuitousness	0.5	0.0
repudiate	0.0	0.375
janissary	0.125	0.0
revel	0.125	0.3125
repelling	0.25	0.75
ravingly	0.25	0.0
dense	0.0	0.25
unnameable	0.25	0.0
outspoken	0.3125	0.3125
beatitude	0.0	0.5
tartar	0.0	0.375
bold	0.5	0.0625
lukewarmness	0.25	0.1875
parentless	0.0	0.5
squeamish	0.0	0.375
sift	0.0	0.125
bolt	0.0833333333333	0.0416666666667
insanity	0.25	0.375
innuendo	0.0	0.5
phlegmatic	0.625	0.0
beta	0.25	0.125
cadre	0.25	0.0
commit	0.25	0.0
gestate	0.125	0.0
overfond	0.625	0.25
lief	0.25	0.0
penuriously	0.25	0.0
amiably	0.25	0.0
annoyance	0.0	0.325
coveted	0.625	0.0
weathered	0.0	0.125
amazingly	0.125	0.0
chevalier	0.125	0.0
approximate	0.375	0.375
copacetic	0.625	0.25
secondhand	0.0	0.25
offering	0.125	0.0
hermitical	0.375	0.25
berg	0.125	0.0
overburden	0.0	0.5
berk	0.125	0.125
flaskful	0.125	0.0
understood	0.375	0.0
attached	0.125	0.125
untitled	0.0	0.75
schismatically	0.25	0.0
invidiously	0.375	0.0
diagnose	0.5	0.0
unenlightened	0.3125	0.0625
toss	0.0	0.125
ploddingly	0.25	0.0
ankylosis	0.0	0.125
vacate	0.0	0.25
marksman	0.125	0.0
floating	0.0	0.5
unholy	0.0833333333333	0.541666666667
preferment	0.375	0.0
marxist	0.125	0.125
handel	0.125	0.0
disaccord	0.25	0.0
excel	0.0	0.25
greenskeeper	0.125	0.0
tardy	0.125	0.25
inebriation	0.125	0.125
connotative	0.375	0.0
beastliness	0.0625	0.625
fruitlessly	0.125	0.0
jones	0.125	0.0
descriptively	0.125	0.0
daily	0.25	0.1875
pertinaciously	0.25	0.0
overdue	0.0	0.25
peruse	0.125	0.0
mild	0.625	0.0416666666667
schnook	0.0	0.25
milo	0.0	0.125
mill	0.0	0.125
abundant	0.0	0.25
milk	0.125	0.0
seasick	0.0	0.5
agleam	0.375	0.0
show	0.21875	0.0
disgusting	0.25	0.75
amaze	0.0625	0.25
unpleasant	0.125	0.625
overrun	0.0625	0.0625
daintily	0.25	0.0
permissive	0.25	0.3125
figment	0.25	0.0
sappy	0.0	0.3125
xanthomonas	0.0	0.25
uneventful	0.25	0.375
genitive	0.0	0.25
pious	0.625	0.0
materialize	0.0	0.125
dim	0.1125	0.3
din	0.0	0.25
nectar	0.125	0.0
die	0.05	0.25
dig	0.0625	0.0625
involution	0.5	0.0
anfractuous	0.0	0.25
work	0.125	0.0
sneakily	0.25	0.0
unswayed	0.25	0.625
sentimentalism	0.3125	0.0625
sentimentalise	0.0625	0.0625
favour	0.28125	0.046875
bunchy	0.25	0.0
dishonored	0.0	0.5
drunkard	0.125	0.0
sentimentalist	0.375	0.25
dishonestly	0.25	0.0
wail	0.0	0.5
victimized	0.375	0.0
waif	0.0	0.125
monied	0.0	0.125
decipher	0.375	0.25
elegantly	0.375	0.0
caliginous	0.0	0.25
wait	0.0	0.25
nylon	0.0625	0.0625
anoxia	0.0	0.75
anoxic	0.0	0.375
breathtaking	0.25	0.25
careworn	0.0	0.625
flexibility	0.333333333333	0.0833333333333
gluon	0.125	0.0
ailing	0.0	0.625
ungainly	0.125	0.375
noninfectious	0.0	0.375
additive	0.0	0.375
intensively	0.125	0.0
perk	0.125	0.0
peri	0.3125	0.125
retinopathy	0.25	0.125
pert	0.5	0.25
sharpen	0.0	0.125
checkout	0.125	0.0
drinkable	0.5	0.0
condescension	0.291666666667	0.333333333333
acceptable	0.40625	0.0
ageless	0.25	0.0
beholden	0.625	0.0
acceptably	0.5	0.0
amelia	0.0	0.5
unsoldierly	0.0	0.75
fly	0.1875	0.4375
gassy	0.0625	0.4375
unexciting	0.1875	0.1875
flu	0.625	0.125
soul	0.25	0.25
extremum	0.25	0.25
soup	0.0	0.375
sour	0.0277777777778	0.291666666667
ull	0.5	0.0
supportable	0.125	0.75
claim	0.0833333333333	0.125
agent	0.5	0.0
disbelieve	0.0	0.5
flamboyance	0.375	0.25
accordant	0.5	0.0
calculative	0.25	0.0
strikingly	0.125	0.0
windburned	0.0	0.75
churlishly	0.25	0.0
marbleized	0.125	0.0
uncial	0.125	0.0
hedonist	0.375	0.0
inconsiderateness	0.375	0.5
accessory	0.1875	0.1875
hedonism	0.5	0.1875
claustrophobe	0.0	0.125
borrowing	0.0	0.125
quantifiable	0.625	0.0
abreaction	0.375	0.0
fatuity	0.375	0.25
gradual	0.125	0.625
logion	0.0	0.375
thane	0.125	0.375
desirableness	0.5	0.0
maid	0.0	0.125
disinherit	0.0	0.125
applecart	0.0	0.25
sisyphean	0.0	0.75
afflatus	0.5	0.0
sarcastic	0.0	0.625
cutely	0.375	0.0
masterful	0.75	0.0
tomfoolery	0.375	0.375
unpredictability	0.25	0.416666666667
possess	0.3125	0.0
bolshevik	0.125	0.125
spoonfeeding	0.0	0.125
bitumen	0.125	0.0
abnormal	0.166666666667	0.375
inhomogeneous	0.0	0.5
vociferously	0.25	0.0
misestimation	0.125	0.25
living	0.25	0.075
refurbishment	0.625	0.0
panoplied	0.0625	0.125
blubber	0.0	0.375
correct	0.333333333333	0.138888888889
mantled	0.0	0.125
mercantile	0.375	0.0
scintilla	0.0625	0.0625
spiel	0.0625	0.125
musing	0.1875	0.0
vitiation	0.0	0.125
coterminously	0.375	0.0
inductive	0.3125	0.0625
bagatelle	0.125	0.0625
surrealistic	0.25	0.5
standby	0.3125	0.0
aphrodisia	0.625	0.0
boastfully	0.0	0.25
desultory	0.5	0.0
rakishness	0.3125	0.1875
sufferance	0.0	0.625
morganatic	0.0	0.625
extrovert	0.125	0.125
thoughtless	0.3125	0.25
oecumenical	0.5	0.0
escort	0.0625	0.1875
daunt	0.25	0.25
stupefaction	0.125	0.5
sequela	0.0	0.75
unbacked	0.0	0.25
hebephrenia	0.25	0.25
hebephrenic	0.25	0.375
unmixable	0.0	0.25
singsong	0.0	0.1875
undoubtedly	0.5	0.0
dukedom	0.3125	0.0625
giantism	0.125	0.375
rejective	0.125	0.5
quotidian	0.125	0.0
mutilation	0.0	0.125
unpatented	0.0	0.375
fulsomeness	0.3125	0.4375
overexert	0.125	0.375
improbability	0.5	0.375
dash	0.15625	0.21875
winding	0.0	0.125
marquess	0.125	0.0
occupied	0.0625	0.125
unheeding	0.125	0.375
advil	0.0	0.25
ladened	0.0	0.375
answering	0.0	0.25
wilted	0.0	0.5
trace	0.208333333333	0.166666666667
normal	0.25	0.3125
track	0.125	0.0
remonstrate	0.0	0.75
surprising	0.0	0.625
gracefully	0.3125	0.0
pernicious	0.0	0.75
locoweed	0.0	0.125
precise	0.4375	0.0
certification	0.125	0.0
moderator	0.0	0.25
demonstrator	0.25	0.0
lauder	0.5	0.0
relace	0.0	0.125
devote	0.125	0.0
dissembling	0.0	0.3125
disconcerting	0.0	0.75
sensate	0.125	0.25
ranking	0.625	0.0
draggingly	0.25	0.0
uninvolved	0.25	0.25
ionized	0.375	0.0
hotshot	0.125	0.0
yield	0.0625	0.0625
stupid	0.0	0.34375
rustication	0.0	0.25
pebbly	0.0	0.125
fraternally	0.25	0.0
natter	0.25	0.0
salutation	0.4375	0.0
petiole	0.125	0.0
invalidating	0.0	0.875
sameness	0.1875	0.5
rigidly	0.125	0.0
moaner	0.0	0.125
hopefulness	0.125	0.4375
calfskin	0.125	0.0
gaga	0.5	0.125
geometric	0.25	0.25
whispered	0.0	0.25
promiscuity	0.375	0.0
pained	0.0	0.25
tacit	0.5	0.0
countenance	0.25	0.0
whisperer	0.0	0.125
unencouraging	0.0	0.5
tractable	0.25	0.0625
skittishly	0.25	0.0
dedicate	0.125	0.0
hanuman	0.375	0.0
delirium	0.0	0.1875
contractually	0.375	0.0
laudably	0.5	0.0
flavorless	0.0	0.375
flavorsome	0.0	0.5
terse	0.125	0.0
inexactitude	0.125	0.75
disjointedness	0.0	0.25
maintained	0.4375	0.0
razorblade	0.125	0.0
rodlike	0.0	0.125
laudable	0.625	0.0
unopened	0.0	0.5
unrenewable	0.125	0.125
dadaism	0.0	0.375
uxorious	0.5	0.0
mark	0.125	0.125
overdramatise	0.125	0.0
quackery	0.125	0.0
dissidence	0.0	0.375
liturgist	0.0	0.125
devilish	0.166666666667	0.333333333333
measles	0.375	0.0
disesteem	0.1875	0.1875
philosophically	0.25	0.0
griping	0.0	0.625
slumber	0.0	0.125
spironolactone	0.0	0.25
hdl	0.25	0.0
unpolitical	0.25	0.0
cluster	0.0	0.125
dangerously	0.25	0.375
scavenger	0.0	0.125
zonal	0.125	0.0
everyday	0.333333333333	0.0833333333333
unreceptive	0.0	0.125
pap	0.25	0.125
different	0.375	0.291666666667
pat	0.3125	0.09375
harsh	0.1166	0.7834
doctor	0.0	0.125
pay	0.375	0.125
nicety	0.3125	0.25
prankish	0.0	0.25
heartbreak	0.0	0.625
pad	0.125	0.0
struggling	0.0	0.25
pal	0.125	0.0
pan	0.125	0.1875
meaningfully	0.25	0.0
exhaust	0.375	0.25
unnourished	0.0	0.125
running	0.1875	0.0
scorned	0.25	0.25
crystalise	0.5	0.0
nonprofessional	0.0	0.625
sportsmanlike	0.375	0.0
translunar	0.5	0.125
shameful	0.0625	0.5
unsolvable	0.375	0.0
dehydration	0.0	0.125
unappealingly	0.25	0.0
adulterated	0.0	0.125
extensive	0.375	0.0
disinvolve	0.5	0.0
scrounger	0.5	0.0
considerately	0.5	0.0
defectively	0.125	0.0
combativeness	0.0	0.25
mom	0.875	0.0
secrecy	0.25	0.125
disadvantageous	0.75	0.25
moa	0.0	0.125
implicate	0.125	0.0
disappointed	0.0	0.5
mannikin	0.0	0.25
malingerer	0.0	0.25
underexposure	0.0	0.3125
desensitizing	0.0	0.5
miraculous	0.5	0.0625
laughing	0.5	0.5
unassertive	0.625	0.0
guanaco	0.0	0.25
fulfil	0.3125	0.0
transmittable	0.625	0.0
climactic	0.0	0.375
hysterics	0.0	0.125
galvanic	0.125	0.5
overly	0.125	0.25
moderato	0.0	0.375
critical	0.225	0.125
claustrophobia	0.0	0.125
claustrophobic	0.0	0.4375
moderate	0.21875	0.375
egocentric	0.375	0.0
strangles	0.125	0.75
clawfoot	0.375	0.0
despicably	0.125	0.125
prosimian	0.25	0.375
awing	0.875	0.125
despicable	0.0	0.5
finicky	0.125	0.125
preoccupied	0.3125	0.1875
contagion	0.3125	0.0
roar	0.0625	0.0625
nonobservance	0.0	0.25
violence	0.0	0.125
practical	0.3125	0.0
roam	0.125	0.375
sadistic	0.5	0.25
acyclic	0.125	0.0
quietly	0.0833333333333	0.166666666667
preachment	0.5	0.0
coleoptera	0.0	0.25
compliant	0.5	0.0
inauspiciously	0.25	0.0
galvanize	0.0	0.1875
decisive	0.291666666667	0.0416666666667
hysterical	0.25	0.5
obligatorily	0.3125	0.0
navane	0.0	0.25
unsettled	0.0	0.4375
duchy	0.125	0.0
gore	0.0	0.125
dowered	0.0	0.375
flamboyant	0.375	0.1875
patchiness	0.5	0.25
grudging	0.375	0.125
affection	0.625	0.25
misogynistic	0.0	0.5
celestial	0.5	0.0
friskily	0.125	0.0
fellow	0.125	0.0
hound	0.0	1.0
pensive	0.2915	0.3335
mephistophelean	0.125	0.75
asseveration	0.375	0.0
prudent	0.625	0.0
scolopendrium	0.0	0.125
delineate	0.458333333333	0.0416666666667
subdivision	0.125	0.0
unselfishness	0.25	0.375
unsex	0.0625	0.125
sullenness	0.0	0.8125
resolution	0.25	0.375
caste	0.5	0.0
forget	0.125	0.375
forged	0.0	0.75
covalent	0.375	0.25
overplus	0.25	0.25
premium	0.25	0.25
straightforward	0.25	0.416666666667
inconsideration	0.375	0.5
malinger	0.0	0.625
coyness	0.375	0.0
plainness	0.333333333333	0.208333333333
unilateralism	0.0	0.375
unexpurgated	0.0	0.5
veined	0.5	0.125
trustful	0.625	0.125
celebrity	0.25	0.25
agonistic	0.0	0.25
damper	0.0	0.375
disused	0.0	0.125
neighborhood	0.0	0.125
cannonade	0.0	0.25
gnarl	0.0	0.25
crabbiness	0.0	0.75
further	0.166666666667	0.0416666666667
picturesqueness	0.5625	0.3125
metallurgist	0.0	0.125
overcompensation	0.0	0.4375
skeptic	0.125	0.0
coroner	0.0	0.25
diaz	0.375	0.0
contumaciously	0.125	0.0
coronet	0.25	0.0
judicious	0.625	0.0
aby	0.0	0.125
tribute	0.625	0.0
fleshiness	0.0	0.5
plush	0.375	0.5
violently	0.125	0.0
quenched	0.0	0.375
trouncing	0.0	0.125
twang	0.0416666666667	0.291666666667
negligee	0.0	0.125
favourably	0.5	0.0
favourable	0.5625	0.09375
disastrous	0.0	0.75
untruly	0.0	0.125
freeborn	0.25	0.0
empathetically	0.375	0.0
leveling	0.375	0.0
stretching	0.25	0.0
chipper	0.375	0.125
toxicity	0.0	0.5
stably	0.125	0.0
clapping	0.375	0.0
aptitude	0.125	0.0
nothings	0.125	0.125
distinct	0.46875	0.0625
wholesomely	0.25	0.0
acromegaly	0.0	0.25
furor	0.125	0.0625
staggering	0.5	0.0
falloff	0.375	0.125
conjugally	0.25	0.0
varying	0.25	0.5
underperformer	0.0625	0.3125
aglow	0.25	0.0
willfully	0.25	0.0
laminitis	0.0	0.125
reconstructive	0.75	0.0
antithetically	0.25	0.0
unwritten	0.1875	0.4375
taut	0.0	0.25
empurpled	0.0	0.25
shark	0.0416666666667	0.375
expeditiously	0.25	0.0
share	0.125	0.0
ungrudging	0.375	0.375
sharp	0.25	0.109375
hyponatremia	0.0	0.5
misinterpretation	0.0	0.5
sermonize	0.125	0.0
redoubtable	0.625	0.0625
frilly	0.0	0.125
blear	0.0	0.25
inflationary	0.125	0.25
uninspired	0.1875	0.5625
cairngorm	0.0	0.125
deducible	0.625	0.0
onanism	0.125	0.0
response	0.3125	0.0
bleak	0.0	0.416666666667
porticoed	0.375	0.0
blandness	0.291666666667	0.291666666667
taipan	0.0	0.125
odorless	0.0	0.25
rounded	0.25	0.0
displease	0.0	0.25
oblique	0.375	0.0625
materialise	0.0	0.125
lewdly	0.0	0.25
venally	0.25	0.0
arrogant	0.5	0.375
lubberly	0.125	0.25
forthwith	0.0	0.375
famished	0.25	0.625
detected	0.4375	0.0
eunuch	0.0	0.25
maternalistic	0.625	0.0
triumphantly	0.25	0.0
lookout	0.375	0.0
goof	0.0625	0.1875
hurting	0.0	0.75
good	0.729166666667	0.0
goon	0.0	0.25
gook	0.0	0.25
neophyte	0.25	0.0
unconscientious	0.0	0.75
grubby	0.0	0.625
goop	0.0	0.25
declamatory	0.0	0.25
easily	0.291666666667	0.0
pregnant	0.0625	0.25
mental	0.125	0.25
desirability	0.5	0.0
jingo	0.375	0.125
horsemanship	0.25	0.125
flower	0.375	0.0
effete	0.5	0.375
acting	0.125	0.0
tiresome	0.0	0.25
assist	0.3125	0.0
bully	0.34375	0.25
popularization	0.625	0.0
difficulty	0.0	0.34375
giveaway	0.0	0.25
epicurus	0.5	0.0
bulla	0.0	0.125
devilishly	0.0416666666667	0.291666666667
unassertively	0.25	0.0
nonnegative	0.25	0.0
dissatisfy	0.125	0.0
perturb	0.0	0.3125
orneriness	0.0	0.625
mistakenly	0.25	0.0
disregarded	0.0	0.25
unreasoning	0.0	0.5
humourous	0.375	0.375
slithery	0.375	0.25
precariously	0.25	0.0
untraditional	0.0	0.875
indulgent	0.5	0.0833333333333
subtilize	0.1875	0.0
statement	0.375	0.25
compromise	0.0	0.25
tendonitis	0.0	0.625
smoothed	0.25	0.0
bumble	0.0	0.75
anapurna	0.25	0.0
uproarious	0.25	0.4375
gawkiness	0.125	0.5
favorably	0.5	0.0
neglige	0.0	0.125
spiritedness	0.625	0.0
drunkenness	0.125	0.125
heedlessness	0.125	0.0625
inflate	0.1875	0.0
tacking	0.0	0.125
peaked	0.0625	0.3125
youth	0.25	0.0
autocratically	0.1875	0.0
contrary	0.375	0.075
traumatise	0.0	0.5
gruelling	0.125	0.5
treated	0.125	0.25
ambitiously	0.375	0.0
prefigure	0.0	0.125
dreamily	0.125	0.0
affray	0.0625	0.375
twiddle	0.375	0.0
unafraid	0.125	0.125
meltdown	0.0	0.1875
substantive	0.125	0.0
fading	0.0	0.125
backseat	0.0	0.5
amorality	0.375	0.375
tattler	0.0	0.125
pinkie	0.0	0.125
flute	0.125	0.0
soldierly	0.25	0.125
fluctuate	0.0	0.25
unevenly	0.125	0.0
benedictory	0.0	0.375
directness	0.375	0.0625
nobility	0.25	0.125
dodging	0.25	0.0625
attractable	0.5	0.0
particularly	0.125	0.0
wailing	0.0	0.375
hugging	0.125	0.375
housecoat	0.0	0.125
fink	0.0	0.375
outdoor	0.125	0.0
forseti	0.375	0.0
fine	0.277777777778	0.0416666666667
find	0.291666666667	0.0
paynim	0.0	0.125
giant	0.125	0.09375
convoluted	0.25	0.0625
unspecialized	0.0	0.75
jailhouse	0.125	0.0
resolve	0.5	0.0
unwarrantable	0.25	0.5
ovate	0.1875	0.0
wrongfully	0.25	0.0
hogget	0.125	0.0
pseudohermaphrodite	0.0	0.375
petrify	0.0	0.125
gaily	0.125	0.0
lachrymose	0.25	0.625
please	0.375	0.0
donate	0.625	0.0
vindicated	0.625	0.0
immateriality	0.3125	0.3125
vanishing	0.0	0.125
foothill	0.0	0.25
lightness	0.25	0.4375
erysipelas	0.0	0.625
carelessness	0.125	0.75
spiritless	0.3125	0.25
ortolan	0.125	0.125
afar	0.125	0.0
confabulate	0.25	0.0
complacently	0.25	0.0
consume	0.125	0.1875
nonsteroid	0.0	0.375
unsuccessful	0.0	0.375
raise	0.125	0.125
devouring	0.375	0.25
honeyed	0.625	0.0
abortifacient	0.0	0.375
meeting	0.0	0.125
acolyte	0.0	0.375
straiten	0.0	0.625
deskbound	0.125	0.0
solid	0.333333333333	0.1875
puissant	0.125	0.0
aptness	0.375	0.125
rigour	0.208333333333	0.375
grip	0.375	0.0625
impracticable	0.0	0.75
moralistic	0.75	0.125
primping	0.625	0.0
unnoticeable	0.0	0.416666666667
seduce	0.25	0.0
baste	0.0	0.125
greyed	0.0	0.25
ruth	0.0625	0.4375
powerlessness	0.125	0.375
contravene	0.25	0.25
unvarnished	0.25	0.375
forced	0.125	0.3125
reversion	0.0	0.25
intemperately	0.0	0.375
lopid	0.0	0.125
flurry	0.125	0.5
strength	0.208333333333	0.0416666666667
undesirability	0.5	0.125
finesse	0.125	0.0
dystopian	0.0625	0.5625
uneager	0.5	0.0
organization	0.25	0.0
alluring	0.5	0.0
ludicrous	0.5625	0.125
unsought	0.0	0.375
scrooge	0.0	0.125
purulent	0.375	0.0
consumable	0.125	0.0
miscreant	0.0	0.125
calibre	0.625	0.0
snag	0.25	0.0
seriocomic	0.5	0.0
reproof	0.0	0.4375
solvable	0.0	0.25
unchristlike	0.0	0.75
ridiculously	0.125	0.0
distrustful	0.5	0.125
arminius	0.125	0.0
phenomenology	0.125	0.0
bib	0.125	0.0
redeem	0.0	0.25
panencephalitis	0.25	0.125
narcissist	0.5	0.0
bit	0.0	0.125
calypso	0.25	0.0
blemish	0.0	0.5
subsidence	0.0416666666667	0.166666666667
unrecognized	0.0625	0.625
miffed	0.0	0.625
ketoacidosis	0.0	0.125
zoloft	0.0	0.125
jolted	0.0	0.5
rheumatoid	0.0	0.125
transgress	0.0	0.25
google	0.125	0.25
often	0.3125	0.0
goldeneye	0.0	0.125
magnificent	0.5	0.25
underdeveloped	0.125	0.125
insincere	0.375	0.5
backlighting	0.25	0.375
pronounced	0.5	0.0
scald	0.0	0.375
scale	0.0416666666667	0.166666666667
defamation	0.25	0.375
whomp	0.125	0.0
brimless	0.0	0.5
eliminate	0.125	0.0
haggadah	0.0	0.625
scaly	0.0	0.5
apochromatic	0.125	0.0
bewitched	0.125	0.0
peculiarly	0.3125	0.0
lounger	0.0	0.375
flatcar	0.0	0.5
tripping	0.1875	0.25
blameworthiness	0.0	0.125
piles	0.0	0.375
graduation	0.125	0.0
drama	0.625	0.0
basting	0.0	0.125
pollution	0.125	0.0
waltz	0.125	0.0
chemosurgery	0.0	0.25
causation	0.0	0.25
downhill	0.0	0.125
bankruptcy	0.0	0.625
disgruntled	0.0	0.5
overpower	0.25	0.375
petrous	0.0	0.25
pronunciation	0.125	0.0
grillwork	0.125	0.0
banausic	0.375	0.125
errant	0.3125	0.4375
